Country,Product_name,Quantity_purchased,Crop_name,Feedback,Comments,Price,Total_price,Manufacturing,Transaction_date,Expiration,Review,TextBlob_Polarity,TextBlob_Subjectivity,NLTK_Negative,NLTK_Neutral,NLTK_Positive,NLTK_Compound,Sentiment_Class
Sri-Lanka,Toffee,65,['Sugar'],0,No Feedback,10,650,2020-07-03,2020-08-27,2020-10-01,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Maggi,24,['Wheat'],0,No Feedback,30,720,2024-01-03,2024-01-31,2024-04-02,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
India,Biscuit,12,"['Wheat', 'Sugar', 'Barley']",4,Good,20,240,2023-08-24,2023-11-06,2023-11-22,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Pakistan,Pasta,51,"['Wheat', 'Barley']",1,Very Poor,75,3825,2020-02-05,2020-03-10,2020-05-05,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Sri-Lanka,Pasta,38,"['Wheat', 'Barley']",1,Very Poor,100,3800,2020-01-26,2020-04-06,2020-04-25,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
India,Ketchup,49,['Tomato'],4,Good,60,2940,2022-10-12,2022-12-06,2023-01-10,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Bangladesh,Pie,19,['Sugar'],5,Excellent,30,570,2024-10-31,2024-12-01,2025-01-29,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Bhutan,Toffee,85,['Sugar'],3,Average,15,1275,2021-06-22,2021-09-11,2021-09-20,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Bhutan,Khari,57,['Cumin'],2,Poor,45,2565,2023-11-03,2023-12-09,2024-02-01,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Pakistan,Pasta,33,"['Wheat', 'Barley']",2,Poor,75,2475,2023-05-07,2023-06-23,2023-08-05,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
India,Nachos,31,['Maize'],5,Excellent,65,2015,2024-02-10,2024-04-05,2024-05-10,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Nepal,Ketchup,23,['Tomato'],5,Excellent,55,1265,2020-03-14,2020-04-29,2020-06-12,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Bhutan,Nachos,85,['Maize'],1,Very Poor,75,6375,2024-03-28,2024-04-10,2024-06-26,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
India,Banana Chips,55,['Banana'],0,No Feedback,40,2200,2024-05-12,2024-06-13,2024-08-10,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Pakistan,Biscuit,60,"['Wheat', 'Sugar', 'Barley']",3,Average,15,900,2023-05-09,2023-06-22,2023-08-07,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Bhutan,Toffee,32,['Sugar'],2,Poor,15,480,2022-08-26,2022-09-18,2022-11-24,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Nepal,Nachos,63,['Maize'],2,Poor,55,3465,2022-12-16,2022-12-29,2023-03-16,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Bhutan,Pasta,95,"['Wheat', 'Barley']",1,Very Poor,105,9975,2025-07-31,2025-09-19,2025-10-29,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Bhutan,Khari,78,['Cumin'],2,Poor,45,3510,2020-10-29,2020-12-25,2021-01-27,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Nepal,Pie,56,['Sugar'],0,No Feedback,45,2520,2020-11-20,2021-01-28,2021-02-18,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bhutan,Nachos,80,['Maize'],3,Average,75,6000,2021-10-29,2021-12-18,2022-01-27,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Pakistan,Toffee,73,['Sugar'],2,Poor,12,876,2020-06-23,2020-08-30,2020-09-21,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
India,Ketchup,49,['Tomato'],0,No Feedback,60,2940,2023-06-27,2023-07-28,2023-09-25,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Pakistan,Biscuit,72,"['Wheat', 'Sugar', 'Barley']",1,Very Poor,15,1080,2022-04-26,2022-05-25,2022-07-25,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Sri-Lanka,Pasta,66,"['Wheat', 'Barley']",3,Average,100,6600,2023-01-09,2023-03-29,2023-04-09,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Pakistan,Pie,66,['Sugar'],2,Poor,25,1650,2022-12-25,2023-01-18,2023-03-25,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Pakistan,Ketchup,15,['Tomato'],1,Very Poor,55,825,2021-07-23,2021-10-15,2021-10-21,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Bhutan,Banana Chips,54,['Banana'],5,Excellent,45,2430,2024-01-04,2024-03-23,2024-04-03,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Nepal,Pasta,25,"['Wheat', 'Barley']",0,No Feedback,100,2500,2023-05-01,2023-06-09,2023-07-30,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Pakistan,Pasta,51,"['Wheat', 'Barley']",2,Poor,75,3825,2021-05-05,2021-06-17,2021-08-03,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Pakistan,Pie,53,['Sugar'],2,Poor,25,1325,2021-12-20,2022-01-06,2022-03-20,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Pakistan,Pie,18,['Sugar'],2,Poor,25,450,2022-01-07,2022-03-24,2022-04-07,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
India,Biscuit,12,"['Wheat', 'Sugar', 'Barley']",3,Average,20,240,2025-01-09,2025-02-06,2025-04-09,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Cookie,36,"['Barley', 'Sugar']",2,Poor,85,3060,2021-04-15,2021-05-19,2021-07-14,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Nachos,30,['Maize'],4,Good,35,1050,2020-05-03,2020-06-22,2020-08-01,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Sri-Lanka,Khari,32,['Cumin'],1,Very Poor,35,1120,2025-05-04,2025-05-19,2025-08-02,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Nepal,Toffee,36,['Sugar'],1,Very Poor,15,540,2021-01-06,2021-01-23,2021-04-06,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Bangladesh,Biscuit,56,"['Wheat', 'Sugar', 'Barley']",3,Average,18,1008,2023-03-05,2023-04-11,2023-06-03,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Bhutan,Khari,36,['Cumin'],3,Average,45,1620,2022-07-30,2022-09-28,2022-10-28,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
India,Biscuit,53,"['Wheat', 'Sugar', 'Barley']",2,Poor,20,1060,2020-11-10,2020-11-30,2021-02-08,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Pakistan,Pie,60,['Sugar'],5,Excellent,25,1500,2020-06-16,2020-07-15,2020-09-14,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Pakistan,Banana Chips,21,['Banana'],2,Poor,30,630,2022-09-25,2022-11-22,2022-12-24,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Bangladesh,Pasta,34,"['Wheat', 'Barley']",4,Good,95,3230,2024-08-21,2024-09-30,2024-11-19,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Nepal,Nachos,60,['Maize'],2,Poor,55,3300,2021-04-05,2021-05-27,2021-07-04,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Banana Chips,63,['Banana'],1,Very Poor,35,2205,2023-01-09,2023-03-23,2023-04-09,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Bangladesh,Toffee,74,['Sugar'],5,Excellent,10,740,2020-08-25,2020-10-29,2020-11-23,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
India,Pie,86,['Sugar'],1,Very Poor,50,4300,2021-07-31,2021-08-31,2021-10-29,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Bhutan,Cookie,61,"['Barley', 'Sugar']",0,No Feedback,105,6405,2024-11-04,2024-12-08,2025-02-02,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Ketchup,14,['Tomato'],0,No Feedback,50,700,2023-12-03,2023-12-24,2024-03-02,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Nepal,Khari,17,['Cumin'],5,Excellent,35,595,2023-08-23,2023-10-26,2023-11-21,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
India,Pie,44,['Sugar'],3,Average,50,2200,2022-12-13,2023-01-16,2023-03-13,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
India,Pie,26,['Sugar'],3,Average,50,1300,2024-01-11,2024-01-22,2024-04-10,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
India,Pasta,30,"['Wheat', 'Barley']",5,Excellent,120,3600,2020-07-02,2020-08-02,2020-09-30,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Bhutan,Ketchup,33,['Tomato'],1,Very Poor,65,2145,2021-08-08,2021-09-26,2021-11-06,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Bangladesh,Biscuit,89,"['Wheat', 'Sugar', 'Barley']",3,Average,18,1602,2022-08-06,2022-09-28,2022-11-04,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Sri-Lanka,Khari,84,['Cumin'],2,Poor,35,2940,2020-05-20,2020-07-06,2020-08-18,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Sri-Lanka,Maggi,33,['Wheat'],4,Good,30,990,2020-02-09,2020-03-18,2020-05-09,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Bhutan,Nachos,51,['Maize'],1,Very Poor,75,3825,2021-04-19,2021-06-20,2021-07-18,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Bangladesh,Khari,56,['Cumin'],3,Average,20,1120,2022-08-10,2022-09-22,2022-11-08,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Nepal,Biscuit,81,"['Wheat', 'Sugar', 'Barley']",3,Average,24,1944,2024-03-30,2024-05-12,2024-06-28,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Sri-Lanka,Toffee,48,['Sugar'],2,Poor,10,480,2022-09-13,2022-11-06,2022-12-12,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Bhutan,Banana Chips,55,['Banana'],1,Very Poor,45,2475,2025-04-29,2025-05-23,2025-07-28,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Bhutan,Biscuit,39,"['Wheat', 'Sugar', 'Barley']",0,No Feedback,25,975,2024-11-06,2025-01-07,2025-02-04,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bhutan,Khari,25,['Cumin'],2,Poor,45,1125,2020-06-19,2020-07-18,2020-09-17,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Pie,10,['Sugar'],0,No Feedback,35,350,2023-04-15,2023-04-29,2023-07-14,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Banana Chips,87,['Banana'],0,No Feedback,25,2175,2024-09-15,2024-11-24,2024-12-14,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bangladesh,Nachos,13,['Maize'],1,Very Poor,35,455,2022-08-08,2022-08-19,2022-11-06,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
India,Maggi,75,['Wheat'],5,Excellent,25,1875,2020-11-29,2021-01-28,2021-02-27,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Nepal,Toffee,63,['Sugar'],2,Poor,15,945,2021-07-03,2021-08-27,2021-10-01,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Maggi,94,['Wheat'],2,Poor,35,3290,2020-02-05,2020-03-19,2020-05-05,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
India,Nachos,43,['Maize'],0,No Feedback,65,2795,2022-01-29,2022-03-12,2022-04-29,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Ketchup,25,['Tomato'],0,No Feedback,50,1250,2020-07-13,2020-09-17,2020-10-11,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Pakistan,Toffee,52,['Sugar'],2,Poor,12,624,2020-07-17,2020-08-26,2020-10-15,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Nepal,Cookie,45,"['Barley', 'Sugar']",1,Very Poor,95,4275,2025-07-26,2025-10-09,2025-10-24,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Bhutan,Toffee,34,['Sugar'],1,Very Poor,15,510,2020-07-14,2020-07-25,2020-10-12,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Bhutan,Pie,33,['Sugar'],0,No Feedback,55,1815,2021-01-17,2021-02-20,2021-04-17,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Nepal,Pasta,91,"['Wheat', 'Barley']",2,Poor,100,9100,2022-10-22,2022-12-29,2023-01-20,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Nepal,Nachos,37,['Maize'],4,Good,55,2035,2020-08-12,2020-10-15,2020-11-10,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Nepal,Banana Chips,94,['Banana'],5,Excellent,45,4230,2023-07-29,2023-09-23,2023-10-27,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Cookie,72,"['Barley', 'Sugar']",0,No Feedback,80,5760,2020-07-11,2020-08-08,2020-10-09,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Ketchup,76,['Tomato'],1,Very Poor,50,3800,2023-03-25,2023-05-06,2023-06-23,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Bangladesh,Khari,50,['Cumin'],1,Very Poor,20,1000,2021-08-08,2021-08-27,2021-11-06,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Bhutan,Maggi,62,['Wheat'],3,Average,25,1550,2025-03-02,2025-04-02,2025-05-31,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Pakistan,Nachos,84,['Maize'],2,Poor,60,5040,2023-10-21,2023-12-01,2024-01-19,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Bhutan,Pasta,16,"['Wheat', 'Barley']",5,Excellent,105,1680,2021-02-13,2021-04-11,2021-05-14,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Biscuit,35,"['Wheat', 'Sugar', 'Barley']",4,Good,18,630,2023-02-03,2023-03-16,2023-05-04,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Sri-Lanka,Pie,37,['Sugar'],2,Poor,35,1295,2021-01-02,2021-02-24,2021-04-02,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Bhutan,Maggi,13,['Wheat'],0,No Feedback,25,325,2022-01-28,2022-04-23,2022-04-28,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
India,Pasta,59,"['Wheat', 'Barley']",0,No Feedback,120,7080,2021-05-03,2021-07-05,2021-08-01,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Cookie,59,"['Barley', 'Sugar']",1,Very Poor,85,5015,2022-08-29,2022-09-20,2022-11-27,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Nepal,Nachos,51,['Maize'],3,Average,55,2805,2025-07-20,2025-08-18,2025-10-18,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Nepal,Pie,47,['Sugar'],4,Good,45,2115,2024-01-24,2024-02-18,2024-04-23,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Sri-Lanka,Maggi,62,['Wheat'],5,Excellent,30,1860,2021-11-30,2022-02-10,2022-02-28,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
India,Maggi,88,['Wheat'],5,Excellent,25,2200,2021-05-31,2021-07-10,2021-08-29,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Bhutan,Nachos,37,['Maize'],4,Good,75,2775,2021-10-06,2021-10-30,2022-01-04,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Sri-Lanka,Toffee,13,['Sugar'],2,Poor,10,130,2020-10-27,2021-01-03,2021-01-25,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
India,Pie,19,['Sugar'],0,No Feedback,50,950,2021-07-14,2021-09-30,2021-10-12,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Toffee,81,['Sugar'],4,Good,10,810,2022-05-02,2022-07-01,2022-07-31,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Bangladesh,Pie,36,['Sugar'],2,Poor,30,1080,2022-04-07,2022-05-12,2022-07-06,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Pakistan,Nachos,77,['Maize'],1,Very Poor,60,4620,2021-04-05,2021-06-19,2021-07-04,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Nepal,Maggi,74,['Wheat'],3,Average,25,1850,2023-11-25,2024-01-19,2024-02-23,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Pakistan,Nachos,78,['Maize'],4,Good,60,4680,2023-11-17,2023-12-31,2024-02-15,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
India,Biscuit,48,"['Wheat', 'Sugar', 'Barley']",4,Good,20,960,2023-05-12,2023-05-24,2023-08-10,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Pakistan,Maggi,58,['Wheat'],0,No Feedback,15,870,2025-07-03,2025-07-23,2025-10-01,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bangladesh,Nachos,23,['Maize'],1,Very Poor,35,805,2023-07-21,2023-08-24,2023-10-19,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Nepal,Khari,99,['Cumin'],3,Average,35,3465,2020-07-19,2020-10-12,2020-10-17,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Nepal,Biscuit,74,"['Wheat', 'Sugar', 'Barley']",4,Good,24,1776,2021-07-29,2021-10-16,2021-10-27,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Sri-Lanka,Toffee,52,['Sugar'],1,Very Poor,10,520,2021-04-14,2021-06-28,2021-07-13,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
India,Cookie,15,"['Barley', 'Sugar']",5,Excellent,100,1500,2022-03-18,2022-03-29,2022-06-16,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Bhutan,Banana Chips,83,['Banana'],5,Excellent,45,3735,2024-07-14,2024-08-03,2024-10-12,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Bhutan,Khari,95,['Cumin'],2,Poor,45,4275,2024-03-17,2024-06-06,2024-06-15,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Ketchup,80,['Tomato'],0,No Feedback,50,4000,2024-01-08,2024-01-19,2024-04-07,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Pakistan,Banana Chips,39,['Banana'],4,Good,30,1170,2020-10-04,2020-12-20,2021-01-02,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Bangladesh,Cookie,95,"['Barley', 'Sugar']",3,Average,80,7600,2021-10-24,2021-11-21,2022-01-22,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Bhutan,Biscuit,58,"['Wheat', 'Sugar', 'Barley']",4,Good,25,1450,2022-01-23,2022-04-15,2022-04-23,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
India,Pasta,24,"['Wheat', 'Barley']",0,No Feedback,120,2880,2021-10-04,2021-12-08,2022-01-02,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Pakistan,Banana Chips,31,['Banana'],5,Excellent,30,930,2023-05-23,2023-06-05,2023-08-21,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Bhutan,Nachos,77,['Maize'],3,Average,75,5775,2022-10-10,2022-11-17,2023-01-08,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Ketchup,60,['Tomato'],5,Excellent,50,3000,2024-10-19,2024-10-31,2025-01-17,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
India,Khari,27,['Cumin'],0,No Feedback,40,1080,2023-11-11,2023-12-13,2024-02-09,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Pakistan,Banana Chips,93,['Banana'],2,Poor,30,2790,2020-03-26,2020-06-12,2020-06-24,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
India,Nachos,92,['Maize'],4,Good,65,5980,2022-08-13,2022-10-18,2022-11-11,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Bangladesh,Biscuit,54,"['Wheat', 'Sugar', 'Barley']",0,No Feedback,18,972,2022-08-13,2022-09-07,2022-11-11,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bangladesh,Pasta,94,"['Wheat', 'Barley']",5,Excellent,95,8930,2021-03-28,2021-06-02,2021-06-26,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Bangladesh,Khari,80,['Cumin'],4,Good,20,1600,2022-08-03,2022-10-10,2022-11-01,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
India,Toffee,98,['Sugar'],5,Excellent,20,1960,2021-08-05,2021-10-06,2021-11-03,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Pakistan,Biscuit,99,"['Wheat', 'Sugar', 'Barley']",1,Very Poor,15,1485,2022-04-28,2022-07-04,2022-07-27,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
India,Nachos,61,['Maize'],0,No Feedback,65,3965,2025-07-01,2025-07-13,2025-09-29,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bangladesh,Pie,86,['Sugar'],1,Very Poor,30,2580,2021-12-02,2022-01-11,2022-03-02,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Nepal,Pie,17,['Sugar'],1,Very Poor,45,765,2020-11-14,2021-01-16,2021-02-12,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Nepal,Toffee,39,['Sugar'],4,Good,15,585,2020-10-30,2021-01-12,2021-01-28,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
India,Khari,22,['Cumin'],2,Poor,40,880,2022-10-18,2022-11-08,2023-01-16,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
India,Pasta,39,"['Wheat', 'Barley']",2,Poor,120,4680,2020-10-24,2020-12-20,2021-01-22,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Sri-Lanka,Biscuit,50,"['Wheat', 'Sugar', 'Barley']",5,Excellent,22,1100,2021-01-11,2021-02-15,2021-04-11,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Pakistan,Pasta,58,"['Wheat', 'Barley']",4,Good,75,4350,2024-02-10,2024-03-06,2024-05-10,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
India,Banana Chips,18,['Banana'],1,Very Poor,40,720,2023-05-13,2023-06-30,2023-08-11,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Sri-Lanka,Cookie,29,"['Barley', 'Sugar']",4,Good,85,2465,2023-11-16,2023-12-28,2024-02-14,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
India,Biscuit,20,"['Wheat', 'Sugar', 'Barley']",5,Excellent,20,400,2022-05-10,2022-06-14,2022-08-08,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Bhutan,Biscuit,92,"['Wheat', 'Sugar', 'Barley']",0,No Feedback,25,2300,2022-12-28,2023-02-09,2023-03-28,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Pie,87,['Sugar'],4,Good,35,3045,2023-11-30,2024-01-01,2024-02-28,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Bangladesh,Pasta,58,"['Wheat', 'Barley']",2,Poor,95,5510,2021-10-10,2021-12-31,2022-01-08,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Toffee,10,['Sugar'],2,Poor,10,100,2021-11-28,2021-12-25,2022-02-26,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Pakistan,Cookie,47,"['Barley', 'Sugar']",4,Good,75,3525,2020-07-08,2020-08-12,2020-10-06,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Sri-Lanka,Cookie,33,"['Barley', 'Sugar']",2,Poor,85,2805,2022-10-03,2022-11-23,2023-01-01,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Nepal,Pie,44,['Sugar'],3,Average,45,1980,2022-09-26,2022-12-09,2022-12-25,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
